risk_probability,risk_tier,recommended_action
0.7119378267779872,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.31633876842696723,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30311161657176283,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6074378641950406,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6982023507816808,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.30065076785729333,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45082851858386863,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28427507707243366,Medium,Automated supplier check-in email.
0.6010021319372646,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6420252673372152,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.45306162500466024,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6145148878954182,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5145925511961063,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40347561617208544,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3867372810085497,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7119248203928099,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4927497543745179,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45015663188559213,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3562947094821089,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5045275541831652,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5829149146757526,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5049634827892832,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5814692410624406,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40023892040687253,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5736526083570047,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36557121562622436,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3060953453507656,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4372307143279187,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6947881317909713,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5761326243833269,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42900882240444166,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5881119398746387,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4417853533901759,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5998312785383558,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4441253569623042,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38954501308096334,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39731098021406874,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39865339646073755,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39418955465753885,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5680318767183905,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6641751791506592,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.31334658902615276,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4611822312156643,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3144771686961053,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5768084631117478,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38257025000163125,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4701415618243488,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5653539579363482,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5317387114416225,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6428284700056787,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.38854958165439796,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5848637199002673,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42720301639440394,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6124386582804368,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5137467015121056,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3052682711239465,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.49223598009577724,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31411880891347804,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.35067192946149367,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6189173270019274,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5860557903399018,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4353677342358283,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3930910980820697,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.406496977471803,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3133493233586136,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46991362154700334,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3195305157219139,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.561540588273316,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5985816956867523,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46000639794773607,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40006497212418074,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4114870989833392,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6640819176598436,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.38981649138134855,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5123306482185253,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.49985987470803145,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4201068322849757,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42096218026617194,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3049266039895156,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3069652382670271,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4783302165721429,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4941705974917326,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42611922706295696,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5926197844609877,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4638334352117858,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6592711708365733,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3810592098790312,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48645869531571495,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42546181721972826,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40662313088463864,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43444630491715513,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4248583022810544,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41191554174745226,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4597551865626024,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.383127630761795,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.31839093593488305,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40207271363410957,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5048979800940339,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38683495344696744,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6655028189826819,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4079420587702842,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43150967064946116,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6438301870088873,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.30437687078824915,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6590439302280009,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5260274938500343,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
